id,host_id,latitude,longitude,neighbourhood_cleansed,property_type,room_type,price,accommodates,bedrooms,amenities,bathrooms,beds,review_scores_rating,accommodates_per_bedroom,accommodates_per_bed,price_per_accommodate,number_of_reviews,availability_30,availability_60,availability_90,availability_365
17835965,95422089,52.35565,4.99339,IJburg - Zeeburgereiland,Private room in guest suite,Private room,163,4,0.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Garden view"", ""Barbecue utensils"", ""Kitchenette"", ""Body soap"", ""Coffee maker"", ""Patio or balcony"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hot water"", ""BBQ grill: gas"", ""Waterfront"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Ethernet connection"", ""Microwave"", ""Refrigerator"", ""Hammock"", ""Canal view"", ""Wine glasses"", ""Free parking on premises"", ""Single level home"", ""Extra pillows and blankets"", ""Ceiling fan"", ""Paid street parking off premises"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Self check-in"", ""Wifi"", ""Mosquito net"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Books and reading material"", ""Heating"", ""TV"", ""Children\u2019s dinnerware"", ""Board games"", ""Courtyard view"", ""Outdoor dining area"", ""Room-darkening shades"", ""Fire extinguisher"", ""Private entrance"", ""Bed linens""]",1.0,2.0,4.94,inf,2.0,40.75,272,7,25,53,96
45429116,363404652,52.35643,4.8557,Zuid,Room in boutique hotel,Private room,165,3,1.0,"[""Hot water kettle"", ""Air conditioning"", ""Shower gel"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Safe"", ""Heating"", ""TV"", ""Dedicated workspace"", ""Coffee maker"", ""Hair dryer"", ""Elevator"", ""EV charger"", ""Conditioner"", ""Shampoo"", ""Wifi""]",1.0,3.0,4.78,3.0,1.0,55.0,417,30,60,90,117
561997609077687306,54719405,52.37397,4.8878,Centrum-West,Private room in guest suite,Private room,313,4,2.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""32 inch HDTV with Chromecast, premium cable, Netflix, Amazon Prime Video"", ""Boat slip"", ""Body soap"", ""Central heating"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Iron"", ""Cleaning products"", ""Fast wifi \u2013 57 Mbps"", ""Ethernet connection"", ""Mini fridge"", ""Paid parking garage on premises \u2013 1 space"", ""Wine glasses"", ""Bathtub"", ""Extra pillows and blankets"", ""Single level home"", ""Coffee maker: Nespresso"", ""Host greets you"", ""Hair dryer"", ""Hot water kettle"", ""Hangers"", ""Essentials"", ""Philips refrigerator"", ""Long term stays allowed"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Bed linens""]",1.0,2.0,4.77,2.0,2.0,78.25,127,9,35,65,340
38337368,202713005,52.3879,4.95488,Noord-Oost,Private room in home,Private room,100,2,1.0,"[""Dedicated workspace"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Free parking on premises"", ""Lock on bedroom door"", ""Host greets you"", ""Private hot tub"", ""Hair dryer"", ""Wifi"", ""Essentials"", ""Free street parking"", ""Heating"", ""TV"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Bed linens""]",1.0,1.0,4.83,2.0,2.0,50.0,23,24,51,81,81
991099593511203876,7639189,52.415156982187625,4.899038512388479,Noord-West,Entire home,Entire home/apt,110,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Boat slip"", ""Body soap"", ""Central heating"", ""Private backyard \u2013 Fully fenced"", ""Private patio or balcony"", ""Babysitter recommendations"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hot water"", ""Wifi \u2013 36 Mbps"", ""Pocket wifi"", ""Waterfront"", ""Smoke alarm"", ""Sun loungers"", ""Lockbox"", ""Iron"", ""Mini fridge"", ""HDTV with Chromecast, Disney+, HBO Max, Netflix"", ""Clothing storage"", ""Refrigerator"", ""Crib"", ""Wine glasses"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Single level home"", ""Coffee maker: Nespresso"", ""Host greets you"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Bikes"", ""EV charger"", ""Self check-in"", ""Conditioner"", ""Cleaning available during stay"", ""Hot water kettle"", ""Essentials"", ""Free street parking"", ""Long term stays allowed"", ""River view"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Private entrance"", ""Bed linens""]",1.0,1.0,4.92,2.0,2.0,55.0,13,9,30,53,159
11161348,14187610,52.36349105834961,4.883462905883789,Centrum-Oost,Private room in rental unit,Private room,154,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Body soap"", ""32 inch HDTV with Netflix"", ""Outdoor furniture"", ""Exterior security cameras on property"", ""Hot water"", ""Iron"", ""Shared patio or balcony"", ""Mini fridge"", ""Free dryer \u2013 In building"", ""Refrigerator"", ""Bathtub"", ""Coffee maker: Nespresso"", ""Paid street parking off premises"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Wifi"", ""Hangers"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Noise decibel monitors on property"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Bed linens""]",1.5,1.0,4.89,2.0,2.0,77.0,525,11,38,62,242
721734140062556905,5736438,52.39475,4.96064,Noord-Oost,Entire home,Entire home/apt,250,4,3.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Coffee"", ""Barbecue utensils"", ""Body soap"", ""Central heating"", ""Washer"", ""Private backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Pets allowed"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Baby safety gates"", ""First aid kit"", ""Children's playroom"", ""BBQ grill"", ""Hot water"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Stainless steel double oven"", ""Blender"", ""Clothing storage: closet"", ""Standalone high chair - always at the listing"", ""Crib - always at the listing"", ""Microwave"", ""Refrigerator"", ""Coffee maker: espresso machine"", ""Wine glasses"", ""Free parking on premises"", ""Bathtub"", ""Extra pillows and blankets"", ""Beach essentials"", ""Hair dryer"", ""Bikes"", ""Conditioner"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Changing table - always at the listing"", ""Hot water kettle"", ""Induction stove"", ""Hangers"", ""Dining table"", ""Essentials"", ""Outdoor playground"", ""Books and reading material"", ""Free street parking"", ""TV"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s dinnerware"", ""Board games"", ""Long term stays allowed"", ""Baby bath - always at the listing"", ""Freezer"", ""Room-darkening shades"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.0,2.0,5.0,1.3333333333333333,2.0,62.5,11,1,4,16,63
1158044473735649753,432993604,52.36728,4.87186,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,215,2,1.0,"[""Dishes and silverware"", ""Coffee"", ""Body soap"", ""Central heating"", ""Washer"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Refrigerator"", ""Central air conditioning"", ""Wine glasses"", ""Ceiling fan"", ""Oven"", ""EV charger"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Clothing storage: wardrobe"", ""Hangers"", ""HDTV with Amazon Prime Video, Chromecast, Netflix, standard cable, Hulu, HBO Max, Disney+"", ""Dining table"", ""Freezer"", ""Laundromat nearby"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.0,0.0,4.67,2.0,inf,107.5,3,4,4,4,110
614998979591681405,26907708,52.360111,4.851982,De Baarsjes - Oud-West,Entire condo,Entire home/apt,177,2,1.0,"[""Dishes and silverware"", ""Coffee"", ""Garden view"", ""Free washer"", ""Body soap"", ""Central heating"", ""Dedicated workspace"", ""Private patio or balcony"", ""Pets allowed"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Cleaning products"", ""Microwave"", ""Refrigerator"", ""Paid street parking off premises"", ""Self check-in"", ""Conditioner"", ""Single oven"", ""Hot water kettle"", ""Essentials"", ""Freezer"", ""Shampoo"", ""Kitchen"", ""Bed linens""]",1.0,1.0,5.0,2.0,2.0,88.5,20,1,1,10,10
555624098117150714,286849188,52.35331916788719,4.917221744219383,Oud-Oost,Entire condo,Entire home/apt,179,2,1.0,"[""Wifi"", ""Washer"", ""Kitchen"", ""TV""]",1.0,1.0,4.944,2.0,2.0,89.5,0,9,9,9,15
635223879740561735,12513213,52.36528,4.91179,Centrum-Oost,Entire condo,Entire home/apt,190,2,1.0,"[""Smoke alarm"", ""Essentials"", ""Central heating"", ""TV"", ""Coffee maker"", ""Clothing storage"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens"", ""Hot water""]",1.0,1.0,5.0,2.0,2.0,95.0,14,0,0,0,217
774574057894607215,134373874,52.36768444995919,4.87430442767334,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,125,2,1.0,"[""Smoke alarm"", ""Iron"", ""Washer"", ""TV"", ""First aid kit"", ""Exercise equipment"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen""]",1.0,1.0,1.0,2.0,2.0,62.5,1,4,34,64,339
16342596,2084430,52.40069,4.91475,Oud-Noord,Entire condo,Entire home/apt,93,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Record player"", ""Washer"", ""Dedicated workspace"", ""Cooking basics"", ""Carbon monoxide alarm"", ""First aid kit"", ""Noname body soap"", ""Hot water"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Clothing storage: closet"", ""Microwave"", ""Coffee maker: espresso machine"", ""Wine glasses"", ""Extra pillows and blankets"", ""Zanussi  oven"", ""Hair dryer"", ""EV charger"", ""Self check-in"", ""Wifi"", ""Dryer"", ""Mosquito net"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Zanussi  refrigerator"", ""Essentials"", ""Dining table"", ""Books and reading material"", ""Heating"", ""Freezer"", ""Room-darkening shades"", ""Shampoo"", ""Kitchen"", ""Bed linens""]",1.0,1.0,5.0,2.0,2.0,46.5,5,23,25,26,27
9108470,7390838,52.36008,4.94462,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,125,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Coffee maker"", ""Cooking basics"", ""TV with standard cable"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Refrigerator"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Dishwasher"", ""Essentials"", ""Backyard"", ""Heating"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.91,2.0,2.0,62.5,22,0,0,0,194
1091815580643187209,551964399,52.3629479,4.8762829,De Baarsjes - Oud-West,Room in hotel,Private room,109,2,1.0,"[""Air conditioning"", ""Smoke alarm"", ""Essentials"", ""Iron"", ""Heating"", ""TV"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Shampoo"", ""Wifi"", ""Hot water""]",1.0,1.4,4.17,2.0,1.4285714285714286,54.5,6,9,22,34,57
1049440441397982037,6338146,52.37119069987372,4.850486492616699,De Baarsjes - Oud-West,Entire condo,Entire home/apt,250,2,1.0,"[""Smoke alarm"", ""Washer"", ""TV"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Wifi"", ""Kitchen""]",1.0,1.0,4.946,2.0,2.0,125.0,0,29,59,89,89
1184869576212237827,8019698,52.351736,4.8929345,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,200,4,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Washer"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Refrigerator"", ""Coffee maker: Nespresso"", ""Oven"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Induction stove"", ""Dining table"", ""Heating"", ""Outdoor dining area"", ""Freezer"", ""Shampoo"", ""Kitchen"", ""Bed linens""]",1.0,2.0,4.728,4.0,2.0,50.0,0,1,1,2,14
5133110,25832900,52.3687,4.88595,Centrum-West,Private room in bed and breakfast,Private room,150,4,2.0,"[""Dishes and silverware"", ""Washer"", ""Pets allowed"", ""Babysitter recommendations"", ""Coffee maker"", ""Cooking basics"", ""Smoke alarm"", ""Iron"", ""Microwave"", ""Crib"", ""Oven"", ""High chair"", ""Hair dryer"", ""Indoor fireplace"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Heating"", ""TV"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,2.0,4.68,2.0,2.0,37.5,34,14,28,53,262
34385797,21004084,52.36470335329404,4.885698577338037,Centrum-Oost,Private room in home,Private room,200,2,1.0,"[""Body soap"", ""Central heating"", ""Portable fans"", ""Dedicated workspace"", ""Pets allowed"", ""Outdoor furniture"", ""28 inch HDTV with Chromecast"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Shared patio or balcony"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Host greets you"", ""Clothing storage: walk-in closet and dresser"", ""Hair dryer"", ""Wifi"", ""Hangers"", ""Essentials"", ""Books and reading material"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Paid parking garage off premises"", ""Bed linens""]",1.0,1.0,4.89,2.0,2.0,100.0,19,10,10,10,10
1134848166948411869,142827134,52.34725,4.89882,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,200,2,1.0,"[""Dishes and silverware"", ""Body soap"", ""Washer"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Refrigerator"", ""Wine glasses"", ""Bathtub"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Essentials"", ""Heating"", ""Board games"", ""Other induction stove"", ""Freezer"", ""Shampoo"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.0,1.0,5.0,2.0,2.0,100.0,3,5,9,9,14
551470103531913655,16693219,52.34557,4.84637,Zuid,Entire condo,Entire home/apt,200,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Free washer \u2013 In unit"", ""Central heating"", ""Rice maker"", ""Private patio or balcony"", ""Cooking basics"", ""Stainless steel stove"", ""BBQ grill"", ""Hot water"", ""Stainless steel oven"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Ethernet connection"", ""Refrigerator"", ""Wine glasses"", ""Bathtub"", ""Coffee maker: Nespresso"", ""HDTV with Chromecast, premium cable, Netflix"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""EV charger"", ""Self check-in"", ""Clothing storage: dresser"", ""Wifi"", ""Dishwasher"", ""Dining table"", ""Essentials"", ""Outdoor dining area"", ""Freezer"", ""Kitchen"", ""Bed linens""]",1.5,1.0,5.0,2.0,2.0,100.0,19,2,2,2,2
1070838769999075901,557018845,52.3689672,4.9463418,Oostelijk Havengebied - Indische Buurt,Room in hotel,Private room,206,2,1.0,"[""Air conditioning"", ""Smoke alarm"", ""Essentials"", ""Heating"", ""TV"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Shampoo"", ""Wifi"", ""Hot water""]",1.0,1.2,4.826,2.0,1.6666666666666667,103.0,0,0,0,0,11
958079086305837518,301192013,52.36721036489283,4.850512146949768,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,361,4,2.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Coffee"", ""Garden view"", ""Central heating"", ""Pets allowed"", ""Coffee maker"", ""Exterior security cameras on property"", ""Cooking basics"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Lockbox"", ""Cleaning products"", ""Blender"", ""Microwave"", ""Refrigerator"", ""Indoor fireplace: ethanol"", ""Wine glasses"", ""Trash compactor"", ""Extra pillows and blankets"", ""Portable air conditioning"", ""Oven"", ""Hair dryer"", ""EV charger"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Clothing storage: wardrobe"", ""Hangers"", ""Dining table"", ""Essentials"", ""Backyard"", ""Books and reading material"", ""TV"", ""Courtyard view"", ""Freezer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.5,2.0,5.0,2.0,2.0,90.25,10,0,0,0,260
53811934,14275195,52.36034,4.86649,De Baarsjes - Oud-West,Entire loft,Entire home/apt,280,2,1.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Central heating"", ""HDTV with Disney+, Amazon Prime Video, Netflix, HBO Max"", ""Private patio or balcony"", ""Pets allowed"", ""Outdoor furniture"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Clothing storage: closet"", ""Refrigerator"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Oven"", ""Luggage dropoff allowed"", ""Bluetooth sound system"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Induction stove"", ""Hangers"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""Board games"", ""Outdoor dining area"", ""Freezer"", ""Room-darkening shades"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.5,0.0,4.92,2.0,inf,140.0,12,0,0,0,0
1188812788695656178,13294409,52.36751,4.8683,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,208,2,1.0,"[""Smoke alarm"", ""Smart lock"", ""Washer"", ""TV"", ""Outdoor dining area"", ""Self check-in"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Wifi"", ""Kitchen""]",1.0,1.0,5.0,2.0,2.0,104.0,1,5,5,5,41
29350903,4029713,52.35332,4.89381,De Pijp - Rivierenbuurt,Private room,Private room,150,2,1.0,"[""Dishes and silverware"", ""Coffee"", ""Private backyard \u2013 Fully fenced"", ""Portable fans"", ""Private patio or balcony"", ""Coffee maker"", ""Outdoor furniture"", ""Paid parking off premises"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Cleaning products"", ""Clothing storage: closet"", ""Ethernet connection"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Lock on bedroom door"", ""Bathtub"", ""Single level home"", ""Hair dryer"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""Heating"", ""Courtyard view"", ""Long term stays allowed"", ""Outdoor dining area"", ""Freezer"", ""Laundromat nearby"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.83,2.0,2.0,75.0,114,2,11,30,199
1150471811873983649,114051248,52.380921900980375,4.973524349379741,Noord-Oost,Boat,Entire home/apt,150,4,1.0,"[""Dishes and silverware"", ""Coffee"", ""Body soap"", ""Central heating"", ""Washer"", ""Private patio or balcony"", ""Coffee maker"", ""Other gas stove"", ""BBQ grill"", ""Hot water"", ""Drying rack for clothing"", ""Sound system"", ""Blender"", ""Refrigerator"", ""Hammock"", ""Wine glasses"", ""Lake access"", ""Free parking on premises"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Board games"", ""Freezer"", ""Shampoo"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.91,4.0,4.0,37.5,11,13,13,13,13
850696728447536083,61102217,52.3846542,4.870809299999999,Westerpark,Entire rental unit,Entire home/apt,185,2,1.0,"[""Dishes and silverware"", ""Smoke alarm"", ""Host greets you"", ""Washer"", ""Heating"", ""TV"", ""Dedicated workspace"", ""Private patio or balcony"", ""Coffee maker"", ""Refrigerator"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""Dryer""]",1.0,1.0,5.0,2.0,2.0,92.5,4,0,16,16,143
44276863,270501467,52.35096,4.91362,Oud-Oost,Private room in bed and breakfast,Private room,375,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Smoking allowed"", ""Body soap"", ""Dedicated workspace"", ""84 inch HDTV with Netflix"", ""Private patio or balcony"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Cleaning products"", ""Bread maker"", ""Refrigerator"", ""Extra pillows and blankets"", ""Coffee maker: Nespresso"", ""Host greets you"", ""Paid street parking off premises"", ""Private hot tub"", ""Hair dryer"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hangers"", ""Breakfast"", ""Essentials"", ""City skyline view"", ""Heating"", ""Freezer"", ""Laundromat nearby"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.5,1.0,4.95,2.0,2.0,187.5,149,11,34,61,334
1056481934024887960,23453990,52.3720175,4.878348,Centrum-West,Entire rental unit,Entire home/apt,234,3,1.0,"[""Shower gel"", ""Body soap"", ""Central heating"", ""Washer"", ""Dedicated workspace"", ""Outdoor furniture"", ""Patio or balcony"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Drying rack for clothing"", ""Cleaning products"", ""Refrigerator"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Portable air conditioning"", ""Clothing storage: closet and wardrobe"", ""Indesit oven"", ""Paid street parking off premises"", ""Host greets you"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Dishwasher"", ""Hangers"", ""Dining table"", ""Essentials"", ""Housekeeping - available at extra cost"", ""TV"", ""Board games"", ""Freezer"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.5,0.0,5.0,3.0,inf,78.0,3,11,31,61,147
